13.562575 23.6023625 0.799609275385
3.8294175 11.4188125 1.14967665853
14.3491875 12.194275 1.19398331653
2.684755 0.03906155 0.77086099858
23.5159125 19.9837625 3.12616743927
16.6215375 2.9215525 1.05298995815
12.9468 12.1085875 1.11710629041
19.440775 15.5145125 0.424123404985
15.5854625 11.0737625 1.2718520364
9.51881125 20.819375 2.19985651145
5.363705 18.14815 0.706712840862
4.79687 12.9798625 0.274118890222
8.4403775 6.3595825 1.00025536649
7.96332125 14.9342875 0.968025163953
5.9431875 23.9606 0.945860009796
4.74231 8.3617475 0.887749440328
11.6729875 20.9013625 0.789413271242
24.7155875 21.3411 1.19107185165
2.60339125 14.2475625 0.598992734019
2.6934325 1.86193875 0.332592632482
20.3841625 15.064725 1.08649681157
7.9786075 18.36545 0.509940071013
17.204525 24.544975 0.435796022562
22.6447 1.89349 1.83862754927
3.70822875 5.72845875 0.781363666747
4.37411375 4.9676375 2.38680194262
6.0802975 0.719833425 0.0604439543452
12.95895 8.4414325 0.700511533128
15.89885 9.38378875 1.43922535944
6.09807875 17.487075 1.66958859592
23.7151125 18.4775875 0.904679256871
11.1954 13.78335 0.535400359106
7.7856325 14.28005 1.05166739354
20.2403625 18.4372875 1.05342328602
14.1646375 24.460975 0.389886322575
22.870025 22.0424375 2.62835795296
19.016775 0.2565150375 1.76319267735
0.768285875 20.2947875 1.36666269351
4.91107625 2.00098 0.361671458595
7.43049125 19.73105 1.1854857892
6.1979875 14.1182375 1.12714728393
23.4408375 14.1393125 0.281477681453
14.9843125 16.304275 0.595770369065
5.2941075 22.4092 0.665657818474
8.24102375 21.0955125 0.132813922322
24.974525 12.786625 0.949383943424
1.80526875 10.89535 0.769531215584
8.3608 15.4820125 0.845238605676
16.0128375 23.6452 0.46981471248
22.9222375 3.08212 1.42603489722
9.6765725 0.1346699125 0.484637044553
23.6724625 15.959425 1.8551026246
17.983925 20.0599375 0.711500969452
15.2852875 0.249571125 0.465417349636
10.191175 16.71625 0.874073940598
17.4769375 6.4145025 0.209975364567
1.5878125 19.0527125 0.595445209691
19.8149375 19.9555875 0.406919154286
3.50401375 16.521275 1.14599304823
5.1696225 13.950025 0.948997684403
23.3765875 6.52400875 1.82114362282
21.4982125 15.754475 0.910394876722
6.25898875 22.707375 0.65346058252
18.64435 21.1368875 1.34667357107
17.770325 0.53727775 0.544252685893
8.77281625 0.71129425 0.484455176056
7.30035125 20.6476875 0.697729483599
5.36586625 10.231175 0.72432594828
13.355975 14.9673125 0.936081242885
1.82868625 6.44896125 1.95468330295
25.07065135 16.822975 1.18921252111
9.22043125 7.9852025 0.854551484698
11.115875 7.6922775 0.11267272252
11.6618625 15.197375 0.489976563534
16.49435 7.67222 2.04772086664
17.227075 2.00004625 1.49368826285
14.5651375 9.13854375 1.87208372197
24.2789 19.6355625 0.430129942939
21.5835125 3.5488825 0.411292687042
24.5332875 10.710625 0.451945337714
13.32605 18.7863125 1.2036998994
1.81280125 17.4060125 1.26562014147
8.93373125 11.0363 0.828537486883
11.0498625 6.0841375 0.418179301237
10.2800525 3.95119125 0.339457588855
11.3983125 10.2658 0.88491422554
12.6915375 15.923275 0.921357704779
1.53922625 15.1249125 0.569953407449
22.6332375 16.1946375 1.31014391415
5.7615 15.5493625 0.321062623246
0.324351125 10.994225 0.371704499814
11.7528125 1.94130625 0.422093153825
23.8438625 9.52854625 0.990609854995
20.0521625 10.1474125 2.63893821995
23.90145 10.71765 0.729813375584
0.911188875 16.0438 0.895241669443
17.67085 14.3235125 1.09849940267
2.4894675 9.71234875 1.57776083354
19.3662375 3.53985625 1.47311719817
3.81370875 18.82085 0.971642926698
10.26975 10.4238875 0.763466190415
18.525175 23.78245 0.802922332892
22.916275 9.5359675 0.589088730801
16.7949 0.8319945 1.04069338118
14.6099625 10.6277625 1.0919459064
12.8047875 9.73629125 1.68664219773
19.5086125 12.7652125 1.59087930035
10.2573625 22.5358 1.09133526829
6.7684375 2.62343625 0.756720021462
18.4104 19.578425 0.512297729139
16.182075 19.4004875 1.34474553198
13.942225 21.997375 0.414350759095
5.4895625 20.9484125 0.902371815067
16.3806375 4.45494625 0.547447853276
23.139875 12.075 1.89239396376
14.15625 2.5595425 0.441188267404
13.1184 9.1191325 1.40124135608
5.08751875 23.5392875 0.578397348223
17.134975 20.59825 1.2332222155
19.23035 8.19807625 0.295347362463
